,0,1,2,3,4
38,0.00048092480054118177,0.11189021515116629,0.34036669695614946,0.2866218264955571,0.260640336596586
39,0.0002273063025158144,0.29907863219656206,0.2596687209706276,0.3747330450175888,0.06629229551270563
40,0.00043547703297311174,0.4913632298662968,0.21252139349037916,0.19544927657954314,0.10023062303080775
41,0.00026546156363201,0.331105616477471,0.3439396579379816,0.212897143659594,0.11179212036132137
42,0.0006638113593240437,0.27339281169081964,0.47788378226539147,0.19096717276687525,0.057092421917589585
43,0.0007361473197649011,0.03992959398062663,0.3613463938227423,0.06042682854209504,0.5375610363347711
44,0.0006877554436752479,0.13668957660321446,0.33038956374524,0.347391585200272,0.18484151900759835
45,0.0011937336113186023,0.31895668744417904,0.3920379746420104,0.1730683921644529,0.11474321213803905
46,0.00033479352774119396,0.051564210832755975,0.11501297414759204,0.060660136883666484,0.7724278846082443
47,0.014183632024701086,0.05240828864636548,0.02528612577413457,0.0460767769523124,0.8620451766024865
48,0.00014182474243522246,0.2114202756489005,0.4199537616095586,0.22819827736283413,0.14028586063627138
49,5.3714501413446124e-05,0.027895737506211424,0.7671668440982106,0.15801145704535202,0.0468722468488126
50,0.0004928644731704412,0.30031467769928766,0.3829978266408959,0.1686787517200171,0.14751587946662886
51,0.0004015348701154645,0.07152452133663761,0.23632580463012873,0.22576977387155087,0.4659783652915672
52,0.0005264323160575106,0.4219848663275196,0.22959188559424384,0.23661064221313716,0.11128617354904176
53,0.0006016427805797512,0.14457447089313652,0.17166786543706808,0.10879524061834485,0.5743607802708708
54,0.005154175302426366,0.7102348285871433,0.16641451184765668,0.10189841371319378,0.01629807054957996
55,0.0001913459705927289,0.23163887031843552,0.3001065183596466,0.24970967616810197,0.21835358918322317
56,0.00033100746699225885,0.08119307151582111,0.14645314827851635,0.12126640461821765,0.6507563681204526
57,0.0001853945316959452,0.13302903027144744,0.26021418324201495,0.11387877082404657,0.49269262113079515
58,0.0001397414297787744,0.09126547528651649,0.3520674355492235,0.5358158687541391,0.02071147898034206
59,0.0007223382175521806,0.15393147383890612,0.39052840730867744,0.30755535732943934,0.14726242330542483
60,0.0028344818554571034,0.2449256612069446,0.4336391860437365,0.16819198855763892,0.15040868233622295
61,0.0007493697361282376,0.23923871580755648,0.3943126141489196,0.2385282181236451,0.12717108218375062
62,1.8501371090171163e-05,0.007890398635142362,0.03997326547219534,0.023866633455038373,0.9282512010665338
63,0.001269102281485855,0.07256481887873312,0.3401091232638995,0.28285764518784795,0.30319931038803355
64,0.00010664529682955422,0.07781539627233919,0.22979579340860865,0.10679235001442998,0.5854898150077926
65,0.0015587727097146527,0.20601533070013361,0.2685187647525609,0.11436683059455582,0.409540301243035
66,0.0001112691455348603,0.05104037747008536,0.24986718609209765,0.15525486440782238,0.5437263028844598
67,0.00044986090728524374,0.24254629580710113,0.28519659294575517,0.4499073112614907,0.02189993907836774
68,6.133610626578329e-05,0.09008214852569421,0.13348772882259582,0.1302156541261532,0.646153132419291
69,0.0002549357053799681,0.043274233028264185,0.20700583259362954,0.15607325599180863,0.5933917426809178
70,0.00039236915326174715,0.09757565909070252,0.3620946123399965,0.19053226825683073,0.3494050911592086
71,0.0001998959578083153,0.3427079668026855,0.39896551867135904,0.23288117113338258,0.02524544743476454
72,0.0005295266173798657,0.44039941754080947,0.30610875125775766,0.1373939251378466,0.11556837944620652
73,0.0003444256887341083,0.29996278260851067,0.1497482232584489,0.10239915853774453,0.4475454099065619
74,0.0005695860700927756,0.2853228076532097,0.3079888697400149,0.2560648904392422,0.15005384609744038
75,0.0005460934020591873,0.2298474115856478,0.2991354189953646,0.17919905639809122,0.29127201961883714
76,0.006678995290076181,0.3831493573927435,0.0780254131288332,0.2774617479222648,0.25468448626608226
77,0.009327884988789297,0.23128097193770933,0.5281407488584551,0.18961203697997966,0.04163835723506661
78,0.00020596269360462089,0.09352098839829089,0.1958660517013677,0.15471352362101695,0.5556934735857199
79,2.646077042745307e-05,0.050469774882323494,0.7565185790528892,0.17077844202088663,0.022206743273473196
80,0.00023713540709843236,0.14073849822945456,0.16219731120222658,0.107190833181151,0.5896362219800695
81,0.00043596436657848616,0.6427318904645024,0.1969758248462984,0.09759741403186269,0.062258906290758094
82,0.00017620429322849602,0.2900330747625457,0.2999163693047963,0.10428158228189122,0.3055927693575382
83,0.0009374685086270862,0.20145094382155662,0.3211847549991581,0.21449063375974645,0.26193619891091174
84,0.00022403774228650414,0.19619279004179385,0.28776092942542797,0.16593234315113478,0.34988989963935685
85,0.0029341866518814447,0.31029556861045127,0.2542153039219155,0.29208474671550405,0.14047019410024775
86,0.00018290473120743353,0.18313943791094225,0.25787174075538194,0.41278348329996434,0.14602243330250414
87,0.00017205291080722756,0.07930811467787176,0.3537624686009214,0.16718182710832288,0.3995755367020767
88,0.0011100768384889209,0.43138857823836363,0.28352076948925736,0.14324539017203444,0.14073518526185558
89,0.0007299242940391516,0.18337940383611087,0.34991361564041445,0.2565314553984237,0.20944560083101177
90,0.00012810595186411275,0.06111540255699476,0.16326185643088825,0.09593572261420936,0.6795589124460434
91,0.0005034413115437691,0.3027916744754333,0.4048762067459268,0.19323497189697492,0.09859370557012113
92,0.0008891807167010883,0.39202911910617816,0.2239651354009296,0.06926612137742548,0.3138504433987656
93,0.00016293099885196757,0.13638969486123073,0.10876051389135534,0.11425492396022717,0.6404319362883348
94,9.418620733619638e-05,0.25855982947371714,0.2175358474762768,0.042796402891201846,0.4810137339514681
95,2.8096837389796014e-05,0.05028733466195711,0.15058250249940527,0.13277321650100568,0.6663288495002421
96,0.0017375725969061748,0.2157972903767844,0.22120308386680826,0.1286261827747896,0.4326358703847116
97,0.0001937667238584577,0.16176496110557667,0.558470994934187,0.26436327905916435,0.015206998177213544
98,0.0002404200055525584,0.1169944564118078,0.1978636623329683,0.18182489523179082,0.5030765660178805
99,5.5519813816433996e-05,0.41071884791014357,0.2457513988206487,0.3149455412863296,0.028528692169061867
100,9.915775646839205e-05,0.19609770814940192,0.23562581842641583,0.15807023863053013,0.4101070770371838
101,0.00047250254548446676,0.31635011545219666,0.3206673894573407,0.35412993442467394,0.008380058120304313
102,0.00040483955828082705,0.21991829133780935,0.49843196846486215,0.2636489317606142,0.01759596887843335
103,0.0012215517591499822,0.48956930296127016,0.22992381602968737,0.22647911326488743,0.0528062159850051
104,0.0008730887970193077,0.1564669321347802,0.32482856890770306,0.5098775196962317,0.007953890464265664
105,0.004899201785804336,0.48561691153403347,0.27792107276881356,0.1387106742754465,0.09285213963590218
106,0.00015445281205308612,0.05747930390149124,0.07597726132562097,0.09033845977400407,0.7760505221868307
107,0.0005855555537435548,0.2551933967726412,0.3079457734073833,0.35163527872477524,0.08463999554145674
108,0.0013187418155702984,0.5518413746620756,0.2028566630826625,0.16226603323874797,0.08171718720094366
109,4.031586369327112e-05,0.0578755637529628,0.13217864053185868,0.1146712366225297,0.6952342432289554
110,0.0007429542498300089,0.2817899824956275,0.3313779017407977,0.15077988632177344,0.23530927519197134
111,0.0001472491030919074,0.1568030161892059,0.21244278679249304,0.4766229933899926,0.1539839545252166
112,0.002709880755784681,0.2432045346823842,0.18061176376779778,0.15722675369739667,0.4162470670966367
113,0.00040997457813344657,0.08745166256965957,0.2886962331321326,0.05167467379613905,0.5717674559239353
114,0.00016363820747363096,0.04866931660905602,0.6278107537094029,0.2615628618376639,0.061793429636403656
115,0.00016899173236273736,0.41997899206526906,0.35451787563978127,0.14861088539320372,0.07672325516938307
116,0.00016017040989047484,0.3292276453191018,0.3265729815353942,0.1286267147339913,0.21541248800162213
117,0.00011456263768031874,0.09153909528003716,0.2457562396952762,0.1568723524440928,0.5057177499429135
118,0.000386727247320364,0.11698214096071133,0.45783285749126024,0.2495443827396867,0.17525389156102128
119,0.002828156614247005,0.09319619916946799,0.29018738583520887,0.12534880028691256,0.48843945809416356
120,0.003270099937035893,0.5699107998147335,0.3422128347755897,0.0710773497078816,0.013528915764759265
121,0.0002761670966170682,0.13665587862271067,0.6277924958304976,0.1773131211954286,0.05796233725474627
122,6.958779495170872e-05,0.06961427793694556,0.20746512861890753,0.1126068658756973,0.6102441397734978
123,0.0014150395471088301,0.1865338517368194,0.3497481687069226,0.3263378235850731,0.13596511642407613
124,0.0004949800854516366,0.08480426832611045,0.4155136808873026,0.23458861561616648,0.2645984550849687
125,3.070610036130285e-05,0.13197629168207092,0.3953529925093844,0.4654109051738036,0.00722910453437972
126,8.263973350192155e-05,0.056270109398554306,0.08896718549933527,0.07319134166081395,0.7814887237077945
127,6.765990742684532e-05,0.3894270602701469,0.33375550296503115,0.16011655875474348,0.11663321810265156
128,0.00015984556321217672,0.2673335590179569,0.2561118658589631,0.3228576170238054,0.15353711253606248
129,0.000776482727644614,0.26073085623249986,0.3830570883359486,0.2628819991330832,0.09255357357082379
130,0.001940165123094295,0.26661404884769857,0.4294668012043494,0.1318850930240071,0.17009389180085063
131,0.00016489339881102513,0.19683505025680684,0.558655088446937,0.14215496943823847,0.10218999845920679
132,0.00043442833943309903,0.1607608327263177,0.40112530476509495,0.348985080259807,0.08869435390934714
133,0.0006587144139335832,0.4147414830246501,0.3016356123980242,0.25117981775654286,0.031784372406849226
134,0.002771726077449975,0.15944628281288498,0.564139360278038,0.1309914852811441,0.142651145550483
135,0.0006583589038743373,0.2258270975828933,0.2305380289010359,0.30475418653331243,0.23822232807888397
136,0.0003139540375229409,0.1403288794608095,0.2874386009351469,0.28734958295339175,0.28456898261312896
137,8.094356502364381e-05,0.04999985896590363,0.11115681976715885,0.18690495138893498,0.6518574263129789
138,0.00041763943792407545,0.2338596108322285,0.2522350283381582,0.16113950635718938,0.3523482150344999
139,0.00011464010095958939,0.07519182362852984,0.3167174029578918,0.34748696780461763,0.2604891655080011
140,0.0005121725220478823,0.207065763848903,0.5050985070643246,0.24352952445746873,0.04379403210725594
141,5.470630085840629e-05,0.012318052179096862,0.04874332936540819,0.05514703362143223,0.8837368785332043
142,0.00018373105807474715,0.06842152951769612,0.2184238143533056,0.27004026434381234,0.4429306607271112
143,0.0009215064929085825,0.21530520244059648,0.3750024331166989,0.10817658258986049,0.3005942753599355
144,0.0002349246399075743,0.167276310915585,0.2041939124206584,0.19857240410815846,0.4297224479156907
145,0.0017466962369453408,0.20486064451877956,0.2091772152597975,0.09097826508060296,0.4932371789038747
146,0.0010790389774739436,0.17750826445779921,0.26999460199619674,0.21962520932394813,0.33179288524458195
147,0.0007677343291426851,0.12962426588253614,0.338466554924502,0.07556437651132353,0.45557706835249556
148,0.0002245390632234743,0.020024548035643668,0.13795361208927961,0.16118544945880045,0.6806118513530528
149,0.0010867618478959072,0.17699785964706272,0.2995515618758479,0.31744815318370256,0.20491566344549086
150,0.0002492002564758367,0.2568658281635304,0.2586790943690302,0.12688531062168604,0.3573205665892776
151,0.000261890501984387,0.12903603505223457,0.2604689383376884,0.09194531750564723,0.5182878186024454
152,0.000958953072787246,0.4953010973033255,0.1759976232213698,0.11540940864570723,0.21233291775681026
153,0.0003472305470623497,0.06056048212705841,0.16634042519043563,0.11380849581811983,0.6589433663173238
154,0.00016085728609926194,0.16200330713683503,0.1358754101739153,0.5589889669777066,0.1429714584254438
155,0.0018390303854531626,0.28491076281875993,0.4022602217905113,0.15892779659562034,0.15206218840965519
156,0.0014070737061428194,0.220329903576699,0.38415501614833214,0.24293943808879662,0.15116856848002927
157,0.00023381962200724887,0.365874407216999,0.34552746032568527,0.2652763960782486,0.023087916757059915
158,0.0006835923716248887,0.20299515412874225,0.3527842927371932,0.23739097696677158,0.20614598379566823
159,6.886483518332279e-05,0.210861381524009,0.4322911210523472,0.3201937067378412,0.03658492585061935
160,0.00013328214041180951,0.045377444674015166,0.043169292450828865,0.050085643271932,0.8612343374628122
161,0.0007915890151110566,0.24471612992299854,0.48824491465834396,0.25294181682061867,0.013305549582927732
162,4.273290528137238e-05,0.07610770090671708,0.08140337651627887,0.2380998366396006,0.6043463530321221
163,0.0012200775917583393,0.35563334804561847,0.330287035761858,0.19976149151717787,0.11309804708358734
164,0.0012832050027487354,0.22170664042109273,0.3800739074469956,0.3752716801273076,0.02166456700185532
165,0.00015881434441118177,0.416322521708479,0.3569077283267724,0.21436293490743646,0.012248000712900895
166,0.0004685289524100011,0.3696859863863908,0.19475285716940077,0.20738175699823014,0.22771087049356814
167,0.00011589460779744933,0.018474694388703715,0.11382281096768303,0.20007059118116127,0.6675160088546547
168,0.013006556686873021,0.44233347899984393,0.3878832507124457,0.1260130735593092,0.030763640041527953
169,0.00018329926592855093,0.040522952071284146,0.6622574431556585,0.27626634369692094,0.020769961810207772
170,3.070604979065065e-05,0.027531619072036346,0.04474179259559421,0.048708866640975935,0.8789870156416029
171,0.006216289460313495,0.25035928321172746,0.38884501505785757,0.08646561441632428,0.2681137978537773
172,0.000995929314116888,0.4789215171840804,0.20143339504100943,0.22056285473498302,0.09808630372581031
173,0.00037094312047000733,0.05804304028952267,0.08574658616296345,0.07521500968166703,0.7806244207453769
174,0.0016474999962341364,0.2781347039376487,0.46151905850768976,0.13401888288386832,0.12467985467455919
175,7.155955777967956e-05,0.24172855192469525,0.45164844913210805,0.24673457987714714,0.05981685950826981
176,0.00011085369311382736,0.21503390082605187,0.2804129715202698,0.4233831476730665,0.08105912628749798
177,0.0007527899607649242,0.21874879534310823,0.33184457952278495,0.3970942362699363,0.051559598903405626
178,6.234045191517828e-06,0.003492023525335099,0.012831922804604132,0.018818066323094452,0.9648517533017748
179,5.9385266828028675e-05,0.08113595538635444,0.1424471513800136,0.2435320777780656,0.5328254301887383
180,0.00022293649424887495,0.08946478510916694,0.3189420296659666,0.1780356293745017,0.413334619356116
181,0.00024659472071557635,0.059899030335427886,0.1884377411665487,0.7435802631691184,0.007836370608189343
182,0.0001394700580992088,0.06509660213401472,0.2476719417729388,0.2417310816163586,0.44536090441858867
183,0.00023190929054363874,0.08823459960640465,0.15606858212493935,0.41807695348640833,0.33738795549170403
184,0.00012769822969831076,0.23005070861724458,0.48692992242872857,0.16882085712073952,0.11407081360358905
185,8.013006223148648e-05,0.019395718831922548,0.12441023592393961,0.0842160076132848,0.7718979075686216
186,0.0005754626740418227,0.04515974235640759,0.15100668472832468,0.26496695090298616,0.5382911593382398
187,0.0001207311430316268,0.18388923214487643,0.34712333722323757,0.34906162115684713,0.11980507833200726
188,3.819414363080311e-05,0.28316289757698443,0.3299640806760909,0.3834211485510159,0.00341367905227793
189,0.00015865672115904616,0.04725350772316472,0.16190999597242992,0.1340660602473887,0.6566117793358576
190,0.0008122838111454422,0.4980310796104302,0.34361804856297334,0.1226544075454744,0.0348841804699765
191,0.0007645844410589573,0.34389768754669464,0.42844010823941114,0.15274198712807366,0.07415563264476158
192,0.0006505318413754883,0.29020034349831936,0.19115771711891943,0.11538679518920748,0.40260461235217815
193,5.5268127869946206e-05,0.1624557262604288,0.35515097150171354,0.21868277679771453,0.26365525731227324
194,0.0004172007499166143,0.049209119003726,0.2396127319098568,0.3688376238051405,0.34192332453136004
195,0.00042777454776667215,0.46626873603483404,0.2526627318877329,0.16584522087935355,0.11479553665031286
196,0.0003488822029583066,0.3285485053947145,0.2891765182714882,0.2616240669163725,0.12030202721446644
197,0.00024418946161778194,0.09291800064597865,0.1618496227785668,0.32601394077297075,0.418974246340866
198,0.0001412020021132974,0.07328743754268703,0.24464758131347691,0.09520556244782365,0.586718216693899
199,0.0005014097473472905,0.17580395569779603,0.24630298843835535,0.1764242920958387,0.40096735402066275
200,0.002122361109554192,0.3935327859555165,0.2836362350380945,0.17607946521377882,0.14462915268305584
201,0.0002754027986908442,0.06214576413245086,0.1625212203336401,0.11832575311389891,0.6567318596213192
202,0.00045574202689482553,0.4693238357099946,0.40752257663391783,0.06401907237383005,0.05867877325536264
203,7.834596137353187e-05,0.08717796454403771,0.40566531981441717,0.3799888002447744,0.1270895694353973
204,0.00023951411844728453,0.09885443234422694,0.11064160570993481,0.13030284849337517,0.6599615993340157
205,0.00013228894055203599,0.03804640130795222,0.031236124213681098,0.08115306805153999,0.8494321174862748
206,0.0008586770500046348,0.28061495041259493,0.36975762990376987,0.3320366551466861,0.016732087486944564
207,0.00010825577442645792,0.20307693323733797,0.3954422875077847,0.26366001572257514,0.1377125077578758
208,0.00013953698045602588,0.12533629932422832,0.27122886815680564,0.16199976907797514,0.4412955264605348
209,0.0006269765343606204,0.2553710724937429,0.18366988617764218,0.18733839189812046,0.37299367289613383
210,0.0011106817618529998,0.2853532884714597,0.3979749812919976,0.14999335172145564,0.1655676967532341
211,0.00015338605404702135,0.03566869462823422,0.13100825352120327,0.13015687858653904,0.7030127872099765
212,0.0008043215029855759,0.2102066365242579,0.1992902414782793,0.22724896725044294,0.36244983324403424
213,0.0018868086333620445,0.2876868938894105,0.3751870651767216,0.22820804887275895,0.1070311834277469
214,9.466663953052811e-05,0.038464274705536684,0.2968770773161068,0.35104502621262335,0.31351895512620276
215,0.00017199648372648622,0.024814041396940337,0.17858089355256032,0.12650911372084134,0.6699239548459315
216,0.0001999978536925013,0.2124830802922789,0.4952203675683669,0.15112491841812298,0.14097163586753875
217,0.00011593969647258013,0.04258959619881706,0.11091507417721619,0.02962836126853023,0.816751028658964
218,0.0014916382687622548,0.4005962203550765,0.38580564773145976,0.18579427057344308,0.02631222307125832
219,0.00021819128755512466,0.04919051201202675,0.14188495520911779,0.07613906860035542,0.7325672728909449
220,0.0012540937281519241,0.1324763497232579,0.25039245019410566,0.3021994222123359,0.31367768414214864
221,0.001235802912174367,0.045630893798913795,0.21315958176786637,0.11210908143457875,0.6278646400864667
222,0.0005792230185220536,0.4592229145834716,0.22113120399047173,0.20936997363773796,0.10969668476979663
223,0.0005351167161629396,0.18913803665131934,0.2750353983589467,0.31731744509024257,0.21797400318332835
224,0.007164296467956174,0.4426559897148969,0.30883404784717394,0.1700723317225947,0.07127333424737828
225,0.00013907333334567198,0.14645344026795867,0.5115734397034674,0.3281418382173478,0.0136922084778805
226,0.0008544943919283932,0.14574672187553825,0.5473108870540174,0.2649552973075613,0.04113259937095456
227,0.00026985855886288885,0.09794940421091662,0.27701924987250837,0.19702564992332572,0.42773583743438626
228,0.00040546252119738515,0.1336916881844012,0.3600864591950457,0.11270256658302329,0.39311382351633245
229,0.0010236047280394222,0.0689156908996807,0.24097127861322448,0.2943891678703559,0.39470025788869945
230,0.0010452476219531186,0.09366288953470149,0.18082045491663223,0.20445629985982075,0.5200151080668924
231,1.0710441715990198e-05,0.008107243896171831,0.033783542417100486,0.06879837412465287,0.8893001291203589
232,0.0006425488879311574,0.1940385777161251,0.18558771264904309,0.4225877935070132,0.19714336723988748
233,0.001347673390588316,0.13215533661724388,0.379610695575316,0.3640938396548922,0.12279245476195942
234,0.00027570638796098936,0.024344433693108607,0.18094517618707187,0.27733723214561073,0.5170974515862478
235,0.001937901231492278,0.20723672641154642,0.3134731906682062,0.1445411315845392,0.3328110501042158
236,0.0005635186412676693,0.20720039962827225,0.5668202526793978,0.1605144923717277,0.06490133667933445
237,0.0008930336728111345,0.045606138950768815,0.10169902982649906,0.16486679594922163,0.6869350016006993
238,0.00021840542640048368,0.26925508607561977,0.16312555021208233,0.13921531871206122,0.4281856395738362
239,0.00016002391322836228,0.21822404486327246,0.4080434944267439,0.29832121552962226,0.0752512212671329
240,1.2046871124414566e-05,0.021019390382936154,0.11078909399399293,0.32300655920481736,0.5451729095471292
241,4.001727856325373e-05,0.15355415584370244,0.4519157952410146,0.3907465935816046,0.003743438055115071
242,0.00016403270185547062,0.1986430287929972,0.43139959321615895,0.12207673110432211,0.24771661418466634
243,0.0006751290720653134,0.19563237129807537,0.14010558139486773,0.3207690672269397,0.3428178510080518
244,0.0005956960437587729,0.5093779746771404,0.21998344614051646,0.14412658945617324,0.12591629368241114
245,0.0003987423718073993,0.11171941795996532,0.1829830684330713,0.1554623795312067,0.5494363917039493
246,1.777856135984629e-05,0.022361319913188807,0.1106463689661927,0.04574693532770345,0.8212275972315553
247,0.0001020929381501294,0.04556682877311945,0.19034285491834627,0.20056973081176724,0.5634184925586169
248,0.001364271098066615,0.04533701530190243,0.12828517325461253,0.11217104421276616,0.7128424961326524
249,0.0006685352465137755,0.1743464958320138,0.6264073362934988,0.13402124925496225,0.06455638337301146
250,0.0008784763598945096,0.18115077611259578,0.14975814657213737,0.1237908604927119,0.5444217404626605
251,0.0032708910327280587,0.3150334832042172,0.2628296974629474,0.12825613872491815,0.29060978957518924
252,0.0016713362196975566,0.3206702653039024,0.19823364811360736,0.18389583575764323,0.2955289146051494
253,0.0005028860142408704,0.15148134791472861,0.4185494061664832,0.30532354509403353,0.12414281481051373
254,4.66847614572113e-05,0.012427423028184267,0.08164869902125449,0.09020508971068839,0.8156721034784156
255,0.0002804058366879632,0.08124308538618479,0.288288736901898,0.28057394960572846,0.3496138222695009
256,0.0008170384159113071,0.16203290201511725,0.3465826757303679,0.15605782962855388,0.33450955421004963
257,0.00017564839246291122,0.21400035062732448,0.4289090823192242,0.34934623032116247,0.007568688339826047
258,2.344907033199202e-05,0.03593786977238983,0.26272255352050705,0.2356536459652046,0.46566248167156654
259,0.0009321234518237878,0.3998534745410967,0.24625423208535607,0.2521584527902216,0.10080171713150185
260,0.00017940278043088162,0.19598631797008467,0.3361531621210244,0.3780113883908274,0.08966972873763274
261,0.0004554036658197164,0.5649239085463028,0.2580181311453249,0.12682454248514333,0.04977801415740919
262,0.0001735396170754689,0.16862956577974036,0.3212524903387048,0.4747424387354563,0.0352019655290232
263,0.0002526659307869266,0.1660431319082472,0.48358933272674015,0.31069186322255876,0.03942300621166704
264,0.007009940778743773,0.2707050886912837,0.19737942676250408,0.19890522419839632,0.3260003195690722
265,0.001032462687073042,0.35774076252968423,0.3141975511489934,0.1782253206803358,0.14880390295391363
266,0.0003756362693924896,0.12111816678097721,0.2841820699399942,0.16013938656204027,0.4341847404475958
267,0.00027968726965476107,0.42365157956457916,0.2480154504898225,0.14083115828319204,0.18722212439275152
268,4.695188072692203e-05,0.08328510183901963,0.25640267457175653,0.4227945772248179,0.23747069448367897
269,0.0005565520270581479,0.15465538020324615,0.28862522270328705,0.14281819281273547,0.41334465225367323
270,8.067609972716033e-05,0.15146854154383502,0.3111732846755181,0.1152027720180532,0.4220747256628666
271,0.00080949899048235,0.1262404778029736,0.19253513399383296,0.12040684900916176,0.5600080402035493
272,0.0023315495485229697,0.08428954780938895,0.3517050620399996,0.381520829914814,0.18015301068727438
273,0.0014198135239521438,0.1879024585587207,0.2464412745239174,0.39721939419734564,0.16701705919606427
274,0.00034455370706264606,0.06175338833863531,0.0942837604354108,0.08939692129307172,0.7542213762258195
275,0.0007340854766297069,0.07991917361287544,0.11515780361215494,0.13464150339153486,0.669547433906805
276,0.0016382764918169423,0.1949033537040914,0.2822926821122397,0.12463343384452123,0.39653225384733076
277,0.0010289325528453498,0.060062046626731334,0.5335727998440221,0.39163312952761903,0.013703091448782328
278,0.00011291109427357536,0.07495950679161835,0.23911673654571539,0.669088619863079,0.016722225705313648
279,0.0005508072218189458,0.08657699625964393,0.2103662054924341,0.09381275084183291,0.6086932401842702
280,0.0003316559071781512,0.051360044803711105,0.09878265145099288,0.2956444646856626,0.5538811831524554
281,0.020425035559516126,0.17363051452995093,0.2869305512496636,0.24626486347637153,0.27274903518449783
282,0.0031618762114358954,0.2709480895398263,0.43232797079369784,0.2448831904417125,0.04867887301332748
283,0.0010517010315275392,0.20592869091550042,0.3533452127729922,0.2633192298695358,0.17635516541044405
284,0.00019611291629400348,0.2818053823731808,0.43603485450778146,0.26377667064265026,0.01818697956009342
285,0.00017512427663661926,0.6543171328794624,0.18894390852563928,0.10730690088615022,0.04925693343211163
286,4.8433831249441196e-05,0.027028869736906404,0.11954711056104038,0.10827114590252705,0.7451044399682768
287,0.00035019477944493076,0.3603502085542876,0.2716335748532195,0.26738178848983507,0.10028423332321286
288,0.003301117558574024,0.4180546859905804,0.27332898284652085,0.1949024771976462,0.11041273640667834
289,4.3133098606275714e-05,0.03904991161048906,0.22296260474886098,0.2939073159995889,0.44403703454245474
290,0.0010243013668527633,0.14526684766906856,0.12206208906487716,0.16051236264193866,0.5711343992572628
